AYTZ147258369,1312403499,真香歌曲 ,2019/12/13 15:20
SUPERTRAMP-WSS,426094946,第一遍 这什么玩意 第二遍 yeah dance with me dance with me wow,2019/12/13 15:13
alan444,420499142,听到这个声音的第一印象是外国也有哪吒？,2019/12/13 15:08
Ralliam_,402574472,别人在刷抖音，我在刷网易云,2019/12/13 14:57
Lil-Billy,50370265,为什么这个声音我能想到洗牙姐 ,2019/12/13 14:57
想只听SQ品质,107927330,给你朋友一点时间，他就会，真香,2019/12/13 14:57
呵呵哒6312,251192091,是个狼人,2019/12/13 14:56
想只听SQ品质,107927330,这些和，越听越喜欢，真香,2019/12/13 14:56
454醒目没,1537339992,希望世界安静 让所有情绪都见鬼.,2019/12/13 14:55
芹泽百兽之王,1714140300,pipi？,2019/12/13 14:53
一屋两人三餐四季五杀六六六九,592248290,我的天，今早英语课上老师放的就是这首歌，有毒吧 ,2019/12/13 14:53
#NAME?,255503445,这嗓子有点雷鬼的味道,2019/12/13 14:52
454醒目没,1537339992,Dance Monkey,2019/12/13 14:50
艾瑞欧西鱼,471652464,加油,2019/12/13 14:50
星河在水,341673147,从德鲁大叔过来的！ 爱心 ,2019/12/13 14:48
I-am-L0ST,402485995,还有被魔鬼舔过的。,2019/12/13 14:48
v似梦非梦v,1615515830,这节奏有些上头,2019/12/13 14:43
-Met-,403746624,好听的像开玩笑唱的一样 西西心动 ,2019/12/13 14:42
漫步晨曦,40838863,这声音？好像毒后啊！,2019/12/13 14:40
Amoronic,1447171652,这歌名和这嗓子真是绝配,2019/12/13 14:38
十一祝你快乐,610998174,妞批 六六六,2019/12/13 14:36
zoezoy,310914840,神了！,2019/12/13 14:30
活腻了的蕃茄,52940275,各位好同学们 好！,2019/12/13 14:29
你真的在想屁吃,305060476,给 冲啊,2019/12/13 14:28
抖腿小金毛,421273946,下次一定要在动物园放这首歌，让小猴子和我一起跳舞，，，，，，，，，，抖腿也行,2019/12/13 14:26
bingbinging,300977941,太独特了 大哭 大哭 ,2019/12/13 14:25
彬彬有礼夜夜酱,406097681,这头像真丑，举报了,2019/12/13 14:24
jujulu87,1488027410,哎呦 痛苦 ,2019/12/13 14:22
Tdyipc7,487293130,怎么一股咖喱味 ,2019/12/13 14:18
班田大灰狼,344388332,对我也想象了一下停不下来哈哈哈哈哈,2019/12/13 14:17
余小shuai,104065887,有没有抖音小男孩过来的,2019/12/13 14:16
一介俗人丶0o,305034504,我差点当场去世,2019/12/13 14:16
JJACKYDAWN,134401630,笑死我这个广西人哈哈哈哈哈哈,2019/12/13 14:15
每当我听到好听的歌都收集起来,57242605,大妈音加萝莉音,2019/12/13 14:14
jujulu87,1488027410,第一次听 好过瘾第二次听 非常过瘾第三次听 超级过瘾 大哭 大哭 大哭 大哭 大哭 ,2019/12/13 14:13
enchantant,100884043,女歌手讲话声音甜甜的啊，有些现场的歌声音也正常，这首歌有些咬字是不是夸张了点 大哭 我第一次听真的是觉得什么玩意？！,2019/12/13 14:13
世界nihao,15611681,抖腿 ,2019/12/13 14:13
Benson香,394497589,哦哦哦噢噢噢,2019/12/13 14:13
穹嚄,1773341725,我也唱的出，只是现在没感冒，喉咙里没有卡一口痰,2019/12/13 14:13
人生休闲25,367909099,第一次不好听第二次呦吼有特点第三次刷就完了,2019/12/13 14:12
JS_与我,341199978,音乐一出全身都在抖,2019/12/13 14:10
内马尔iJLJ1,2070417074,我曾经也是,2019/12/13 14:08
小璐_Deeeee-R,302924126,度一大啦根 ,2019/12/13 14:08
jujulu87,1488027410,OIC to C to hit the wall a be the 多多笑哭 多多笑哭 多多笑哭 多多笑哭 ,2019/12/13 14:07
裳虹殇衣,507566940,法力无边,2019/12/13 14:05
jujulu87,1488027410,What s how Lord how can you can put into fat,2019/12/13 14:05
jujulu87,1488027410,吸毒吸毒吸毒啊 多多耍酷 多多耍酷 多多耍酷 多多耍酷 ,2019/12/13 14:04
抹茶蜜儿,1711473501,这首歌有毒,2019/12/13 14:03
喇叭正露丸Plus,1553479686,有点印度英语的感觉,2019/12/13 14:02
jujulu87,1488027410,首个太过瘾了一听就要条件反射，就想唱,2019/12/13 14:01
淦霖梁啊,451141166,加油 ,2019/12/13 13:55
柔柔lfr,2073994456,呼啊 笑死,2019/12/13 13:55
MelodyGivesStrength,1411889152,ay ay ay，dance for u，dance for u .oh.oh.oh,2019/12/13 13:54
我是白久呀,531731138,同一届！加油！,2019/12/13 13:47
坂屿川,341366922,哈哈哈哈哈哈这个歌有毒,2019/12/13 13:46
星空璀璨170727,551478755,抖音过来的,2019/12/13 13:41
似仕,1581905183,这澳洲口音吧 ,2019/12/13 13:33
不如就这样笑着消失吧,19898625,于无人处尽情地舞动吧，无论是身躯还是思想。,2019/12/13 13:33
Shhusnnxjc,300012722,我的天 吵了好多楼,2019/12/13 13:33
孫立健720,1294520446,被死神掐过的天使,2019/12/13 13:32
闲看窗外飞花,283519579,想听李荣浩那个好声音冠军唱这首歌,2019/12/13 13:31
larryShepherd,398380107,谁能告诉我这是哪里的口音 多多可怜 ,2019/12/13 13:26
微小明,1782067705,被天使吻过的嗓子，被食神供养过得身躯,2019/12/13 13:26
Wor丶泡面,1779781978,第一次听 什么鬼第二次听 好像还可以第三次听 爱了爱了 大哭 ,2019/12/13 13:25
掉头泡饼,501133632,害 疯狂抖脚,2019/12/13 13:24
娃的娃娃,273681077,于性无关，那兄弟不香吗，何必遭难,2019/12/13 13:22
南风过境似水蔓延,627074539,听到这歌，每次脑海里都是菲尼克斯的小丑里，沿着台阶向下跳舞,2019/12/13 13:19
Hammer_Lee,108768992,快乐老家？,2019/12/13 13:18
南风过境似水蔓延,627074539,像小丑,2019/12/13 13:18
Di-Lettante,120238840,我跟你嗦，我唱歌超壕婷你晓得伐,2019/12/13 13:13
桔子树花下,645003793,评论那会儿还没999 来着 哈哈哈,2019/12/13 13:10
桔子树花下,645003793,刚出来那会儿下载不要钱，我果断给我妈设成了铃声 西西奸笑 ,2019/12/13 13:09
幕深晓,46348896,上头,2019/12/13 13:07
云端吸喵,43115851,我朋友说这不好听，现在进了ICU,2019/12/13 13:01
一直新手绝,249678312,Samsara 惊恐 ,2019/12/13 12:55
Oshwish,1597936933,好的,2019/12/13 12:55
Oshwish,1597936933,哈哈哈,2019/12/13 12:55
喵喵喵珍,61350670,太上头了,2019/12/13 12:52
一直新手绝,249678312,被天使一个八稚女对着嗓子一顿爪呗 惊恐 ,2019/12/13 12:51
小懵猪maiko,613560626,怎样才算被死神吻过 奸笑 奸笑 ,2019/12/13 12:50
